start_time,end_time,instrument,note,start_beat,end_beat,note_value
1776093,1792478,7,73,20.0,0.239583333333,Sixteenth
1776093,1808862,7,45,20.0,0.489583333333,Eighth
1792989,1809374,41,74,20.25,0.25,Sixteenth
1792989,1808862,7,71,20.25,0.239583333333,Sixteenth
1809374,1833950,7,74,20.5,0.239583333333,Sixteenth
1809374,1854942,7,57,20.5,0.489583333333,Eighth
1809374,1834974,41,78,20.5,0.25,Sixteenth
1834974,1855966,41,76,20.75,0.25,Sixteenth
1834974,1854942,7,73,20.75,0.239583333333,Sixteenth
1855966,1874398,7,78,21.0,0.239583333333,Sixteenth
1855966,1892830,7,56,21.0,0.489583333333,Eighth
1855966,1874910,41,74,21.0,0.25,Sixteenth
1874910,1893341,41,73,21.25,0.25,Sixteenth
1874910,1892830,7,76,21.25,0.239583333333,Sixteenth
1893341,1912286,7,74,21.5,0.239583333333,Sixteenth
1893341,1940446,7,57,21.5,0.489583333333,Eighth
1893341,1912798,41,71,21.5,0.25,Sixteenth
1912798,1940958,41,69,21.75,0.25,Sixteenth
1912798,1940446,7,73,21.75,0.239583333333,Sixteenth
1940958,1956830,7,71,22.0,0.239583333333,Sixteenth
1940958,1976286,41,68,22.0,0.489583333333,Eighth
1940958,1976286,7,52,22.0,0.489583333333,Eighth
1957342,1976286,7,68,22.25,0.239583333333,Sixteenth
1976798,1994717,7,69,22.5,0.239583333333,Sixteenth
1976798,2015198,7,50,22.5,0.489583333333,Eighth
1976798,1995742,41,66,22.5,0.25,Sixteenth
1995742,2015710,41,64,22.75,0.25,Sixteenth
1995742,2015198,7,71,22.75,0.239583333333,Sixteenth
2015710,2033118,7,64,23.0,0.239583333333,Sixteenth
2015710,2054110,7,49,23.0,0.489583333333,Eighth
2033629,2054110,7,69,23.25,0.239583333333,Sixteenth
2054622,2072030,7,62,23.5,0.239583333333,Sixteenth
2054622,2095069,7,47,23.5,0.489583333333,Eighth
2054622,2095069,41,71,23.5,0.489583333333,Eighth
2072541,2095069,7,68,23.75,0.239583333333,Sixteenth
2096094,2116574,7,69,24.0,0.239583333333,Sixteenth
2096094,2117086,41,73,24.0,0.25,Sixteenth
2096094,2137054,7,45,24.0,0.489583333333,Eighth
2117086,2137566,41,71,24.25,0.25,Sixteenth
2117086,2137054,7,68,24.25,0.239583333333,Sixteenth
2137566,2176990,7,45,24.5,0.489583333333,Eighth
2137566,2156510,7,66,24.5,0.239583333333,Sixteenth
2137566,2157022,41,74,24.5,0.25,Sixteenth
2157022,2176990,7,64,24.75,0.239583333333,Sixteenth
2157022,2177502,41,73,24.75,0.25,Sixteenth
2177502,2195934,7,62,25.0,0.239583333333,Sixteenth
2177502,2216926,7,44,25.0,0.489583333333,Eighth
2196446,2216926,7,61,25.25,0.239583333333,Sixteenth
2196446,2217438,41,76,25.25,0.25,Sixteenth
2217438,2236382,7,59,25.5,0.239583333333,Sixteenth
2217438,2236894,41,74,25.5,0.25,Sixteenth
2217438,2256862,7,45,25.5,0.489583333333,Eighth
2236894,2256862,7,57,25.75,0.239583333333,Sixteenth
2236894,2257374,41,73,25.75,0.25,Sixteenth
2257374,2298846,7,40,26.0,0.489583333333,Eighth
2257374,2278366,41,74,26.0,0.25,Sixteenth
2257374,2298846,7,56,26.0,0.489583333333,Eighth
2278366,2299358,41,73,26.25,0.25,Sixteenth
2299358,2318302,41,78,26.5,0.25,Sixteenth
2299358,2317790,7,57,26.5,0.239583333333,Sixteenth
2299358,2333662,7,50,26.5,0.489583333333,Eighth
2318302,2334686,41,76,26.75,0.25,Sixteenth
2318302,2333662,7,56,26.75,0.239583333333,Sixteenth
2334686,2374622,7,49,27.0,0.489583333333,Eighth
2334686,2354654,7,59,27.0,0.239583333333,Sixteenth
2355166,2374622,7,57,27.25,0.239583333333,Sixteenth
2355166,2375134,41,76,27.25,0.25,Sixteenth
2375134,2396126,7,61,27.5,0.239583333333,Sixteenth
2375134,2396638,41,81,27.5,0.25,Sixteenth
2375134,2417118,7,47,27.5,0.489583333333,Eighth
2396638,2417118,7,59,27.75,0.239583333333,Sixteenth
2396638,2417630,41,80,27.75,0.25,Sixteenth
2417630,2462174,7,45,28.0,0.489583333333,Eighth
2417630,2444254,41,81,28.0,0.25,Sixteenth
2417630,2483166,7,61,28.0,0.739583333333,Dotted Eighth
2444254,2451422,41,80,28.25,0.125,Thirty Second
2451422,2462686,41,78,28.375,0.125,Thirty Second
2462686,2483678,41,76,28.5,0.25,Sixteenth
2462686,2504158,7,50,28.5,0.489583333333,Eighth
2483678,2504158,7,66,28.75,0.239583333333,Sixteenth
2483678,2507230,41,74,28.75,0.25,Sixteenth
2507230,2544606,7,52,29.0,0.489583333333,Eighth
2507230,2510814,41,73,29.0,0.0625,Sixty Fourth
2507230,2523102,7,64,29.0,0.239583333333,Sixteenth
2510814,2513886,41,74,29.0625,0.0625,Sixty Fourth
2513886,2520030,41,73,29.125,0.0625,Sixty Fourth
2520030,2523614,41,74,29.1875,0.0625,Sixty Fourth
2523614,2544606,7,57,29.25,0.239583333333,Sixteenth
2523614,2545118,41,73,29.25,0.25,Sixteenth
2545118,2567134,7,56,29.5,0.239583333333,Sixteenth
2545118,2567646,41,71,29.5,0.25,Sixteenth
2545118,2586590,7,40,29.5,0.489583333333,Eighth
2567646,2586590,7,62,29.75,0.239583333333,Sixteenth
2567646,2586590,41,69,29.75,0.239583333333,Sixteenth
2587614,2635742,7,45,30.0,0.489583333333,Eighth
2587614,2675678,41,69,30.0,0.989583333333,Quarter
2587614,2615262,7,61,30.0,0.239583333333,Sixteenth
2616286,2635742,7,64,30.25,0.239583333333,Sixteenth
2636254,2675678,7,57,30.5,0.489583333333,Eighth
2636254,2656734,7,66,30.5,0.239583333333,Sixteenth
2657246,2675678,7,67,30.75,0.239583333333,Sixteenth
2676190,2718686,7,55,31.0,0.489583333333,Eighth
2676190,2695134,7,69,31.0,0.239583333333,Sixteenth
2695646,2718686,7,61,31.25,0.239583333333,Sixteenth
2719198,2744798,7,63,31.5,0.239583333333,Sixteenth
2719198,2768862,7,54,31.5,0.489583333333,Eighth
2719198,2790366,41,72,31.5,0.739583333333,Dotted Eighth
2745310,2768862,7,71,31.75,0.239583333333,Sixteenth
2769374,2790366,7,69,32.0,0.239583333333,Sixteenth
2769374,2810334,7,52,32.0,0.489583333333,Eighth
2791902,2810334,41,71,32.25,0.239583333333,Sixteenth
2791902,2810334,7,67,32.25,0.239583333333,Sixteenth
2810846,2853342,7,55,32.5,0.489583333333,Eighth
2810846,2831838,41,70,32.5,0.239583333333,Sixteenth
2810846,2831838,7,66,32.5,0.239583333333,Sixteenth
2832350,2853342,41,71,32.75,0.239583333333,Sixteenth
2832350,2853342,7,64,32.75,0.239583333333,Sixteenth
2855390,2988510,41,76,33.0,1.75,Half
2855390,2890206,7,49,33.0,0.489583333333,Eighth
2873822,2890206,7,76,33.25,0.239583333333,Sixteenth
2890718,2914270,7,78,33.5,0.239583333333,Sixteenth
2890718,2929118,7,52,33.5,0.489583333333,Eighth
2914781,2929118,7,79,33.75,0.239583333333,Sixteenth
2929630,2944990,7,78,34.0,0.239583333333,Sixteenth
2929630,2968030,7,46,34.0,0.489583333333,Eighth
2945502,2968030,7,76,34.25,0.239583333333,Sixteenth
2968542,2987998,7,74,34.5,0.239583333333,Sixteenth
2968542,3006942,7,42,34.5,0.489583333333,Eighth
2988510,2995166,41,78,34.75,0.125,Thirty Second
2988510,3006942,7,73,34.75,0.239583333333,Sixteenth
2995166,3007454,41,79,34.875,0.125,Thirty Second
3007454,3024862,7,71,35.0,0.239583333333,Sixteenth
3007454,3025374,41,78,35.0,0.25,Sixteenth
3007454,3047390,7,44,35.0,0.489583333333,Eighth
3025374,3047901,41,76,35.25,0.25,Sixteenth
3025374,3047390,7,70,35.25,0.239583333333,Sixteenth
3047901,3088349,7,46,35.5,0.489583333333,Eighth
3047901,3063774,7,71,35.5,0.239583333333,Sixteenth
3047901,3071453,41,74,35.5,0.25,Sixteenth
3071453,3088349,7,73,35.75,0.239583333333,Sixteenth
3071453,3081693,41,76,35.75,0.125,Thirty Second
3081693,3089374,41,73,35.875,0.125,Thirty Second
3089374,3108318,7,66,36.0,0.239583333333,Sixteenth
3089374,3133918,41,74,36.0,0.489583333333,Eighth
3089374,3133918,7,47,36.0,0.489583333333,Eighth
3108830,3133918,7,71,36.25,0.239583333333,Sixteenth
3134430,3138013,41,76,36.5,0.0625,Sixty Fourth
3134430,3147742,7,73,36.5,0.239583333333,Sixteenth
3134430,3165150,7,59,36.5,0.489583333333,Eighth
3138013,3141598,41,78,36.5625,0.0625,Sixty Fourth
3141598,3145182,41,76,36.625,0.0625,Sixty Fourth
3145182,3148254,41,78,36.6875,0.0625,Sixty Fourth
3148254,3165150,7,74,36.75,0.239583333333,Sixteenth
3148254,3152862,41,76,36.75,0.0833333333333,Triplet Thirty Second
3152862,3161054,41,74,36.8333333333,0.0833333333333,Triplet Thirty Second
3161054,3165662,41,76,36.9166666667,0.0833333333333,Triplet Thirty Second
3165662,3263966,41,78,37.0,1.25,Tied Quarter-Sixteenth
3165662,3204062,7,58,37.0,0.489583333333,Eighth
3165662,3187166,7,64,37.0,0.239583333333,Sixteenth
3187678,3204062,7,73,37.25,0.239583333333,Sixteenth
3204573,3241950,7,59,37.5,0.489583333333,Eighth
3204573,3223006,7,62,37.5,0.239583333333,Sixteenth
3223518,3241950,7,71,37.75,0.239583333333,Sixteenth
3242462,3263454,7,70,38.0,0.239583333333,Sixteenth
3242462,3282398,7,54,38.0,0.489583333333,Eighth
3263966,3282398,7,66,38.25,0.239583333333,Sixteenth
3263966,3282910,41,76,38.25,0.25,Sixteenth
3282910,3298270,41,79,38.5,0.25,Sixteenth
3282910,3297758,7,70,38.5,0.239583333333,Sixteenth
3282910,3317726,7,52,38.5,0.489583333333,Eighth
3298270,3318750,41,78,38.75,0.25,Sixteenth
3298270,3317726,7,73,38.75,0.239583333333,Sixteenth
3318750,3333086,41,83,39.0,0.25,Sixteenth
3318750,3361758,7,50,39.0,0.489583333333,Eighth
3318750,3332574,7,78,39.0,0.239583333333,Sixteenth
3333086,3366877,41,82,39.25,0.25,Sixteenth
3333086,3361758,7,76,39.25,0.239583333333,Sixteenth
3366877,3431390,7,79,39.5,0.75,Dotted Eighth
3366877,3392478,41,85,39.5,0.25,Sixteenth
3366877,3411422,7,49,39.5,0.489583333333,Eighth
3392478,3411933,41,76,39.75,0.25,Sixteenth
3411933,3454430,7,47,40.0,0.489583333333,Eighth
3411933,3447262,41,74,40.0,0.364583333333,Dotted Sixteenth
3431390,3454430,7,78,40.25,0.239583333333,Sixteenth
3448286,3451357,41,76,40.375,0.0625,Sixty Fourth
3451357,3454942,41,78,40.4375,0.0625,Sixty Fourth
3454942,3509726,41,79,40.5,0.75,Dotted Eighth
3454942,3468253,7,76,40.5,0.239583333333,Sixteenth
3454942,3493342,7,59,40.5,0.489583333333,Eighth
3468766,3493342,7,74,40.75,0.239583333333,Sixteenth
3493854,3509214,7,73,41.0,0.239583333333,Sixteenth
3493854,3532766,7,58,41.0,0.489583333333,Eighth
3509726,3533278,41,78,41.25,0.25,Sixteenth
3509726,3532766,7,74,41.25,0.239583333333,Sixteenth
3533278,3571678,7,59,41.5,0.489583333333,Eighth
3533278,3548126,7,70,41.5,0.239583333333,Sixteenth
3533278,3548638,41,76,41.5,0.25,Sixteenth
3548638,3572702,41,74,41.75,0.25,Sixteenth
3548638,3571678,7,71,41.75,0.239583333333,Sixteenth
3572702,3608542,7,70,42.0,0.489583333333,Eighth
3572702,3608542,7,54,42.0,0.489583333333,Eighth
3572702,3587038,41,73,42.0,0.25,Sixteenth
3587038,3609054,41,71,42.25,0.25,Sixteenth
3609054,3649502,7,52,42.5,0.489583333333,Eighth
3609054,3628510,7,71,42.5,0.239583333333,Sixteenth
3609054,3629022,41,74,42.5,0.25,Sixteenth
3629022,3650014,41,73,42.75,0.25,Sixteenth
3629022,3649502,7,70,42.75,0.239583333333,Sixteenth
3650014,3667934,41,76,43.0,0.25,Sixteenth
3650014,3667422,7,73,43.0,0.239583333333,Sixteenth
3650014,3686366,7,50,43.0,0.489583333333,Eighth
3667934,3686877,41,74,43.25,0.25,Sixteenth
3667934,3686366,7,71,43.25,0.239583333333,Sixteenth
3686877,3708894,7,74,43.5,0.239583333333,Sixteenth
3686877,3709405,41,78,43.5,0.25,Sixteenth
3686877,3729374,7,49,43.5,0.489583333333,Eighth
3709405,3729886,41,76,43.75,0.25,Sixteenth
3709405,3729374,7,73,43.75,0.239583333333,Sixteenth
3729886,3771870,7,47,44.0,0.489583333333,Eighth
3729886,3796446,41,78,44.0,0.75,Dotted Eighth
3729886,3753437,7,74,44.0,0.239583333333,Sixteenth
3753950,3760094,7,76,44.25,0.114583333333,Thirty Second
3760606,3771870,7,74,44.375,0.114583333333,Thirty Second
3772382,3817438,7,52,44.5,0.489583333333,Eighth
3772382,3780574,7,73,44.5,0.114583333333,Thirty Second
3781086,3795422,7,74,44.625,0.114583333333,Thirty Second
3796446,3817438,41,79,44.75,0.239583333333,Sixteenth
3796446,3817438,7,71,44.75,0.239583333333,Sixteenth
3818462,3871710,7,54,45.0,0.489583333333,Eighth
3818462,3845598,7,70,45.0,0.114583333333,Thirty Second
3818462,3871710,41,74,45.0,0.489583333333,Eighth
3842525,3849694,7,71,45.0625,0.114583333333,Thirty Second
3846110,3852766,7,70,45.125,0.114583333333,Thirty Second
3850206,3857374,7,71,45.1875,0.114583333333,Thirty Second
3854302,3860958,7,70,45.25,0.114583333333,Thirty Second
3857886,3864542,7,71,45.3125,0.114583333333,Thirty Second
3861470,3871710,7,70,45.375,0.114583333333,Thirty Second
3869150,3875294,7,71,45.4375,0.114583333333,Thirty Second
3872222,3897822,7,70,45.5,0.239583333333,Sixteenth
3872222,3898334,41,73,45.5,0.25,Sixteenth
3872222,3933150,7,42,45.5,0.489583333333,Eighth
3898334,3933150,41,71,45.75,0.239583333333,Sixteenth
3898334,3933150,7,71,45.75,0.239583333333,Sixteenth
3933662,3978718,7,47,46.0,0.489583333333,Eighth
3933662,3978718,41,71,46.0,0.489583333333,Eighth
3933662,3978718,7,71,46.0,0.489583333333,Eighth
3979230,3997662,7,75,46.5,0.239583333333,Sixteenth
3979230,3998174,41,78,46.5,0.25,Sixteenth
3979230,4017630,7,59,46.5,0.489583333333,Eighth
3998174,4017630,7,76,46.75,0.239583333333,Sixteenth
3998174,4018142,41,79,46.75,0.25,Sixteenth
4018142,4036574,41,81,47.0,0.25,Sixteenth
4018142,4036062,7,78,47.0,0.239583333333,Sixteenth
4018142,4055517,7,54,47.0,0.489583333333,Eighth
4036574,4056030,41,79,47.25,0.25,Sixteenth
4036574,4055517,7,76,47.25,0.239583333333,Sixteenth
4056030,4096990,7,51,47.5,0.489583333333,Eighth
4056030,4073950,7,79,47.5,0.239583333333,Sixteenth
4056030,4074974,41,83,47.5,0.25,Sixteenth
4074974,4098526,41,81,47.75,0.25,Sixteenth
4074974,4096990,7,78,47.75,0.239583333333,Sixteenth
4098526,4136414,7,47,48.0,0.489583333333,Eighth
4136926,4158430,7,78,48.5,0.239583333333,Sixteenth
4136926,4158942,41,81,48.5,0.25,Sixteenth
4136926,4173790,7,59,48.5,0.489583333333,Eighth
4158942,4166110,41,83,48.75,0.125,Thirty Second
4158942,4165598,7,79,48.75,0.114583333333,Thirty Second
4166110,4173790,7,81,48.875,0.114583333333,Thirty Second
4166110,4174302,41,84,48.875,0.125,Thirty Second
4174302,4193758,7,79,49.0,0.239583333333,Sixteenth
4174302,4194270,41,83,49.0,0.25,Sixteenth
4174302,4213214,7,57,49.0,0.489583333333,Eighth
4194270,4213726,41,81,49.25,0.25,Sixteenth
4194270,4213214,7,78,49.25,0.239583333333,Sixteenth
4213726,4227550,41,79,49.5,0.25,Sixteenth
4213726,4227038,7,76,49.5,0.239583333333,Sixteenth
4213726,4251614,7,59,49.5,0.489583333333,Eighth
4227550,4252126,41,78,49.75,0.25,Sixteenth
4227550,4251614,7,75,49.75,0.239583333333,Sixteenth
4252126,4290526,41,79,50.0,0.489583333333,Eighth
4252126,4290526,7,76,50.0,0.489583333333,Eighth
4252126,4290526,7,52,50.0,0.489583333333,Eighth
4291038,4306910,41,76,50.5,0.25,Sixteenth
4291038,4305374,7,73,50.5,0.239583333333,Sixteenth
4291038,4328926,7,57,50.5,0.489583333333,Eighth
4306910,4330462,41,78,50.75,0.25,Sixteenth
4306910,4328926,7,74,50.75,0.239583333333,Sixteenth
4330462,4364766,7,52,51.0,0.489583333333,Eighth
4330462,4345822,7,76,51.0,0.239583333333,Sixteenth
4330462,4346334,41,79,51.0,0.25,Sixteenth
4346334,4365278,41,78,51.25,0.25,Sixteenth
4346334,4364766,7,74,51.25,0.239583333333,Sixteenth
4365278,4385758,7,78,51.5,0.239583333333,Sixteenth
4365278,4386270,41,81,51.5,0.25,Sixteenth
4365278,4406750,7,49,51.5,0.489583333333,Eighth
4386270,4406750,7,76,51.75,0.239583333333,Sixteenth
4386270,4407262,41,79,51.75,0.25,Sixteenth
4407262,4445150,7,45,52.0,0.489583333333,Eighth
4445662,4467678,7,76,52.5,0.239583333333,Sixteenth
4445662,4468190,41,79,52.5,0.25,Sixteenth
4445662,4483550,7,57,52.5,0.489583333333,Eighth
4468190,4475358,41,81,52.75,0.125,Thirty Second
4468190,4474846,7,78,52.75,0.114583333333,Thirty Second
4475358,4483550,7,79,52.875,0.114583333333,Thirty Second
4475358,4484062,41,83,52.875,0.125,Thirty Second
4484062,4506078,41,81,53.0,0.25,Sixteenth
4484062,4505566,7,78,53.0,0.239583333333,Sixteenth
4484062,4521950,7,55,53.0,0.489583333333,Eighth
4506078,4522462,41,79,53.25,0.25,Sixteenth
4506078,4521950,7,76,53.25,0.239583333333,Sixteenth
4522462,4562910,7,57,53.5,0.489583333333,Eighth
4522462,4545502,41,78,53.5,0.25,Sixteenth
4522462,4544478,7,74,53.5,0.239583333333,Sixteenth
4545502,4555742,41,79,53.75,0.125,Thirty Second
4545502,4555230,7,76,53.75,0.114583333333,Thirty Second
4555742,4562910,7,73,53.875,0.114583333333,Thirty Second
4555742,4563934,41,76,53.875,0.125,Thirty Second
4563934,4581854,7,74,54.0,0.239583333333,Sixteenth
4563934,4602846,41,78,54.0,0.489583333333,Eighth
4563934,4602846,7,50,54.0,0.489583333333,Eighth
4582366,4602846,7,73,54.25,0.239583333333,Sixteenth
4603358,4623838,7,71,54.5,0.239583333333,Sixteenth
4603358,4642270,41,76,54.5,0.489583333333,Eighth
4603358,4642270,7,49,54.5,0.489583333333,Eighth
4624350,4642270,7,69,54.75,0.239583333333,Sixteenth
4642782,4661214,7,68,55.0,0.239583333333,Sixteenth
4642782,4744670,41,74,55.0,1.25,Tied Quarter-Sixteenth
4642782,4680158,7,47,55.0,0.489583333333,Eighth
4661726,4680158,7,66,55.25,0.239583333333,Sixteenth
4680670,4700126,7,65,55.5,0.239583333333,Sixteenth
4680670,4721118,7,45,55.5,0.489583333333,Eighth
4700638,4721118,7,66,55.75,0.239583333333,Sixteenth
4721630,4764638,7,65,56.0,0.489583333333,Eighth
